+-----+-----------------------------+------------------------------------------------------------------------------------------------------+----------+----------------------+------------------------------------------------------------------------------------------+-------+----------+-------+-------------+-----------+-----------+-----------+
| id  | course                      | course_desc                                                                                          | campus   | unit                 | unit_desc                                                                                | hours | semester | room  | lecturer    | room_lock | day_lock  | time_lock |
| 121 | TAPSD_BF117B                | HND Computing: Software Development SCQF Level 8 - Yr1 Grp B                                         | STB      | H17W34               | Software Development: Developing Small Scale Standalone Applications                     |     2 | 2        | A     | Becks       | 0         | 0         | 0         |
| 141 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | F6C235               | Web Development: Dynamically Generated Content                                           |     2 | 1        | XY47  | VPG         | 0         | 0         | 0         |
| 142 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | F6C235               | Web Development: Dynamically Generated Content                                           |     2 | 2        | XY47  | VPG         | 0         | 0         | 0         |
| 144 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | H17135               | Software Development: Object Oriented Programming                                        |     4 | 1        | A     | Neymar9     | 0         | 0         | 0         |
| 145 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | H17235               | Systems Development: Object Oriented Analysis and Design                                 |     4 | 1        | A     | Neymar9     | 0         | 0         | 0         |
| 147 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9X35               | Software Development: Object Oriented Programming - Advanced Concepts                    |     2 | 1        | A     | Neymar9     | 0         | 0         | 0         |
| 148 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9W35               | Software Development: Web Development Advanced Web Scripting Concepts                    |     1 | 1        | XY47  | VPG         | 0         | 0         | 0         |
| 149 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9W35               | Software Development: Web Development Advanced Web Scripting Concepts                    |     1 | 2        | XY47  | VPG         | 0         | 0         | 0         |
| 150 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9V35               | Software Development: Programming Paradigms                                              |     2 | 1        | V     | Ronal       | 0         | 0         | 0         |
| 151 | TAPSD_BF217A                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp A                                         | STB      | HL9T35               | Software Development: Data Structures and Performance                                    |     2 | 2        | V     | Ronal       | 0         | 0         | 0         |
| 153 | HDCSD_BF217B+TAPSD_BF217A   | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H17R35               | Mobile Technology                                                                        |     2 | 2        | XY47  | VPG         | 0         | 0         | 0         |
| 154 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | F6C235               | Web Development: Dynamically Generated Content                                           |     2 | 1        | A     | Neymar9     | 0         | 0         | 0         |
| 155 | HDCSD_BF217B                | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | F6C235               | Web Development: Dynamically Generated Content                                           |     2 | 2        | A     | Neymar9     | 0         | 0         | 0         |
| 156 | HDCSD_BF217B+TAPSD_BF217A   | HND Computing: Software Development SCQF Level 8 - Yr2 Grp B                                         | STB      | H16Y35               | Software Development: Data Structures                                                    |     4 | 2        | V     | Ronal+Becks | 0         | 0         | 0         |
