+-----+-----------------+------------------------------------------------------------------------------------------------------+----------+----------------------+-----------------------------------------------------------------------+-------+----------+--------+----------+-----------+-----------+-----------+
| id  | course          | course_desc                                                                                          | campus   | unit                 | unit_desc                                                             | hours | semester | room   | lecturer | room_lock | day_lock  | time_lock |
| 283 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | F3GD11               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 290 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | F3GB10               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 291 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | F3GB11               | Communication                                                         |     2 | 0        | A3.12  | 0        | 0         | 0         | 0         |
| 292 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | F3GF10               | Numeracy                                                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 293 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | F3GF11               | Numeracy                                                              |     2 | 0        | A3.12  | 0        | 0         | 0         | 0         |
| 294 | TAPSM5_SF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | EASTERN  | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 302 | 0               | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 304 | TAPSM6_BF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GB11               | Communication                                                         |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 305 | TAPSM6_BF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GB12               | Communication                                                         |     2 | 1        | A      | 0        | 0         | 0         | 0         |
| 306 | TAPSM6_BF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GC12               | Information and Communication Technology                              |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
| 307 | TAPSM6_BF117A   | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GD12               | Problem Solving                                                       |     0 | 0        | 0      | 0        | 0         | 0         | 0         |
